created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,result extraction,token usage
Fri Nov 17 23:55:42 +0000 2023,1.72566403739937e+18,@Prihati_utami Semua kalangan suka dan nyaman sama pak Ganjar,,,,,,,,,,"named_entity_recognition: [""@Prihati_utami"", ""pak Ganjar""]
aspect_sentiment: [suka (positive), nyaman (positive)]",195
Fri Nov 17 23:55:41 +0000 2023,1.72566403303731e+18,@HeriSan74 @_BungHerwin @NGM_007 @AyamSegar3 @ikapardede72 @Joker_Wedoks @TheLadyJoker @KepesengX0_ @SeriDianawati @SimanjuntakElly @Ganjar_Mahfud03 ðŸ¤ŸðŸ¤ŸðŸ¤Ÿ #MenangTotal,0.0,0.0,0.0,0.0,qme,1.70827809935036e+18,1.72563682343801e+18,truenusantara85,https://twitter.com/truenusantara85/status/1725664033037316502,"named_entity_recognition: [HeriSan74, _BungHerwin, NGM_007, AyamSegar3, ikapardede72, Joker_Wedoks, TheLadyJoker, KepesengX0_, SeriDianawati, SimanjuntakElly, Ganjar_Mahfud03]

aspect_sentiment: [MenangTotal (positive)]",319
Fri Nov 17 23:55:08 +0000 2023,1.72566389409672e+18,@kenhans03 Sepakat,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: []",162
Fri Nov 17 23:55:03 +0000 2023,1.7256638724542e+18,@BennyValentinus @innuendo01 @JalilBasyah @Dennysiregar7 Lah faktanya apa kalo itu hoax? Juliari batubara koruptor covid emang banteng,,,,,,,,,,"named_entity_recognition: [""@BennyValentinus"", ""@innuendo01"", ""@JalilBasyah"", ""@Dennysiregar7"", ""Juliari batubara""]

aspect_sentiment: [""hoax (negative)"", ""Juliari batubara (negative)"", ""koruptor covid (negative)"", ""banteng (positive)""]",270
Fri Nov 17 23:55:00 +0000 2023,1.72566385982097e+18,@Muhayya__ GANJAR MAHFUDZ Menang Bermartabat &amp  Terhormat Bersama Rakyat.  Gaspol Ganjar Mahfudz ðŸ¤ŸðŸ¤ŸðŸ¤Ÿ,0.0,0.0,0.0,0.0,in,1.71261061869041e+18,1.72546145089302e+18,QJoetm,https://twitter.com/QJoetm/status/1725663859820970426,"named_entity_recognition: [GANJAR MAHFUDZ]
aspect_sentiment: [Menang (positive), Bersama Rakyat (positive), Gaspol Ganjar Mahfudz (positive)]",247
Fri Nov 17 23:54:50 +0000 2023,1.72566382051192e+18,@Prihati_utami terlihat sekali kalau dedeknya nyaman banget sama pak ganjar,0.0,0.0,0.0,0.0,in,1.70945412465025e+18,1.72545525539004e+18,Bandut290238,https://twitter.com/Bandut290238/status/1725663820511928410,"named_entity_recognition: [""@Prihati_utami"", ""pak ganjar""]
aspect_sentiment: [""dedeknya (positive)""]",197
Fri Nov 17 23:54:38 +0000 2023,1.72566376734494e+18,ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ yg berjhianat tu Ganjar pada Jokowi,0.0,1.0,1.0,6.0,in,1.70912317545028e+18,1.72566376734494e+18,mas_veel,https://twitter.com/mas_veel/status/1725663767344943222,"named_entity_recognition: [Ganjar, Jokowi]
aspect_sentiment: [berjhianat (negative)]",207
Fri Nov 17 23:54:18 +0000 2023,1.72566368656678e+18,Gibran?  Majulan dunia Bisnis? Usaha dia aja pada gagal kok,,,,,,,,,,"named_entity_recognition: [Gibran]
aspect_sentiment: [Majulan dunia Bisnis (positive), Usaha dia (negative)]",196
Fri Nov 17 23:54:15 +0000 2023,1.72566367454597e+18,@Prihati_utami Kita bisa menilai sosok seperti apa pak Ganjar ini dari melihat kedekatannya dengan anak kecil,0.0,0.0,0.0,0.0,in,1.6292903823109e+18,1.72545525539004e+18,andikaputra6568,https://twitter.com/andikaputra6568/status/1725663674545979413,"named_entity_recognition: [""Prihati_utami"", ""Ganjar""]
aspect_sentiment: [""kedekatannya (positive)""]",204
Fri Nov 17 23:54:12 +0000 2023,1.72566366055797e+18,@Prihati_utami duh dedek gemes seneng banget ya bisa ketemu pak ganjar,0.0,0.0,0.0,0.0,in,1.7094560938215e+18,1.72545525539004e+18,Yunus1973771,https://twitter.com/Yunus1973771/status/1725663660557979934,"named_entity_recognition: [""@Prihati_utami"", ""pak ganjar""]
aspect_sentiment: [""ketemu (positive)""]",195
Fri Nov 17 23:54:09 +0000 2023,1.72566364873841e+18,@BungkusTukang @ganjarpranowo Sip MbaðŸ¤ŸðŸ¤ŸðŸ¤Ÿ,0.0,0.0,0.0,0.0,tl,1.63784125823127e+18,1.72563241292604e+18,Ganjar_Mahfud03,https://twitter.com/Ganjar_Mahfud03/status/1725663648738414889,"named_entity_recognition: []

aspect_sentiment: []",189
Fri Nov 17 23:53:58 +0000 2023,1.7256636021564e+18,Ganjar - Mahfud Pilihan ku dan kamu,0.0,0.0,0.0,4.0,in,108249965.0,1.7256636021564e+18,CharuAishwarya,https://twitter.com/CharuAishwarya/status/1725663602156405104,"named_entity_recognition: [Ganjar, Mahfud]

aspect_sentiment: [Pilihan (positive)]",180
Fri Nov 17 23:53:58 +0000 2023,1.72566359995865e+18,@HeriSan74 @KamanMoh49329 @_BungHerwin @NGM_007 @AyamSegar3 @ikapardede72 @Joker_Wedoks @TheLadyJoker @KepesengX0_ @SeriDianawati @SimanjuntakElly Hooh munafik sj ðŸ˜. Ganjar mah jujur E si Yaman peluk2 pendukungnya yg bukan istri haram lbh dosa dr nonto,0.0,2.0,0.0,2.0,in,1.63784125823127e+18,1.72563682343801e+18,Ganjar_Mahfud03,https://twitter.com/Ganjar_Mahfud03/status/1725663599958659231,"named_entity_recognition: [HeriSan74, KamanMoh49329, _BungHerwin, NGM_007, AyamSegar3, ikapardede72, Joker_Wedoks, TheLadyJoker, KepesengX0_, SeriDianawati, SimanjuntakElly, Yaman]

aspect_sentiment: [Ganjar (positive), Yaman (negative), peluk2 pendukungnya (negative), istri haram (negative), nonto (negative)]",367
Fri Nov 17 23:53:51 +0000 2023,1.72566357207066e+18,@Gus_Raharjo udah capek sama rentetan drama yg gk jelas endingnya,,,,,,,,,,"named_entity_recognition: [Gus_Raharjo]
aspect_sentiment: [capek (negative), drama (negative), ending (negative)]",197
Fri Nov 17 23:53:43 +0000 2023,1.72566353751796e+18,@Prihati_utami lucu amat deh dipangku pak ganjar bisa salting begituu hhe,0.0,0.0,0.0,0.0,in,1.70945350410298e+18,1.72545525539004e+18,Budakgelo816799,https://twitter.com/Budakgelo816799/status/1725663537517969886,"named_entity_recognition: [PERSON]

aspect_sentiment: [dipangku pak ganjar (positive)]",191
Fri Nov 17 23:53:40 +0000 2023,1.72566352608851e+18,@narkosun Survey ini agak ngaco saya kira. Jika hampir separo pemilih Jokowi 2019 beralih dukungannya ke Ganjar,,,,,,,,,,"named_entity_recognition: [Jawaban anda: Tidak ada entitas yang relevan dengan label ""PERSON"" atau ""ORGANIZATION"" dalam komentar ini]

aspect_sentiment: [Jawaban anda: Tidak ada verb atau noun-phrase yang relevan untuk diidentifikasi dalam komentar ini]",247
Fri Nov 17 23:53:37 +0000 2023,1.72566351305686e+18,@Mdy_Asmara1701 Sebaiknya mulai ancangÂ² dr sekarang,,,,,,,,,,"named_entity_recognition: [Mdy_Asmara1701]
aspect_sentiment: [ancangÂ² (positive)]",191
Fri Nov 17 23:53:36 +0000 2023,1.72566350749519e+18,@kiki_daliyo Masyarakat harus memilih pemimpin yang konsisten dan berintegritas yaitu pak Ganjar dan pak Mahfud,0.0,0.0,0.0,0.0,in,1.69172683900871e+18,1.72549506715321e+18,dodicahyono66,https://twitter.com/dodicahyono66/status/1725663507495199092,"named_entity_recognition: [""kiki_daliyo"", ""pak Ganjar"", ""pak Mahfud""]
aspect_sentiment: [""memilih pemimpin (positive)"", ""konsisten (positive)"", ""berintegritas (positive)""]",231
Fri Nov 17 23:53:29 +0000 2023,1.72566347771559e+18,@tvOneNews All in ganjar -Mahfud,0.0,0.0,0.0,0.0,in,1.69289855326459e+18,1.72550107468002e+18,heicicihei23090,https://twitter.com/heicicihei23090/status/1725663477715595664,"named_entity_recognition: [""ganjar"", ""Mahfud"", ""tvOneNews""]
aspect_sentiment: []",179
Fri Nov 17 23:53:25 +0000 2023,1.72566346485583e+18,@Prihati_utami Pak Ganjar memang punya daya tarik sendiri,,,,,,,,,,"named_entity_recognition: [""Pak Ganjar""]

aspect_sentiment: [""daya tarik (positive)""]",186
Fri Nov 17 23:53:27 +0000 2023,1.72566347197359e+18,@MazGondhez @UmarSyadatHsb__ ndez,,,,,,,,,,"named_entity_recognition: [@MazGondhez, @UmarSyadatHsb__]
aspect_sentiment: [tidak ada aspect yang dapat diidentifikasi]",199
Fri Nov 17 23:53:13 +0000 2023,1.72566341428092e+18,@Prihati_utami Pak Ganjar emang membawa kebahagiaan bagi masyarakat,,,,,,,,,,"named_entity_recognition: [""@Prihati_utami"", ""Pak Ganjar""]
aspect_sentiment: [""membawa kebahagiaan (positive)""]",200
Fri Nov 17 23:53:13 +0000 2023,1.72566341265354e+18,Jelaskan Makna Indonesia Unggul,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: [Makna (positif)]",171
Fri Nov 17 23:53:09 +0000 2023,1.7256633976505e+18,Ganjar-Mahfud unggul head to head https://t.co/jTbfkKpoqY,0.0,0.0,0.0,0.0,in,1.56451191305234e+18,1.7256633976505e+18,devan_r7,https://twitter.com/devan_r7/status/1725663397650509925,"named_entity_recognition: [Ganjar-Mahfud]

aspect_sentiment: [unggul (positive)]",194
Fri Nov 17 23:53:04 +0000 2023,1.72566337499718e+18,Elektabilitas Ganjar-Mahfud terus meroket https://t.co/ignzON86y5,0.0,0.0,0.0,0.0,in,1.56451191305234e+18,1.72566337499718e+18,devan_r7,https://twitter.com/devan_r7/status/1725663374997180425,"named_entity_recognition: [Ganjar-Mahfud]

aspect_sentiment: [Elektabilitas (positive)]",196
Fri Nov 17 23:52:59 +0000 2023,1.72566335280087e+18,Ganjar-Mahfud puncaki elektabilitas https://t.co/AUoNYo98kn,0.0,0.0,0.0,0.0,in,1.56451191305234e+18,1.72566335280087e+18,devan_r7,https://twitter.com/devan_r7/status/1725663352800879013,"named_entity_recognition: [Ganjar-Mahfud]

aspect_sentiment: [puncaki (positive)]",194
Fri Nov 17 23:52:55 +0000 2023,1.72566333715185e+18,@Gus_Raharjo Semoga aja Indonesia dipegang sama orang yang tepat,,,,,,,,,,"named_entity_recognition: [""Indonesia"", ""orang""]

aspect_sentiment: [""dipegang (positif)""]",188
Fri Nov 17 23:52:50 +0000 2023,1.72566331527863e+18,Elektabilitas Ganjar-Mahfud tertinggi https://t.co/LZnkHzBXUC,0.0,0.0,0.0,0.0,in,1.56451191305234e+18,1.72566331527863e+18,devan_r7,https://twitter.com/devan_r7/status/1725663315278631212,"named_entity_recognition: [Ganjar-Mahfud]
aspect_sentiment: [Elektabilitas (positif)]",194
Fri Nov 17 23:52:50 +0000 2023,1.72566331510668e+18,@Nikmatul_Sg Yg penting kita tetap fokus untuk dukung pak ganjar jangan sampai m membuat kecewa,0.0,0.0,0.0,0.0,in,1.62929579752226e+18,1.7254433174152e+18,audimalika6650,https://twitter.com/audimalika6650/status/1725663315106684992,"named_entity_recognition: [""@Nikmatul_Sg"", ""pak ganjar""]
aspect_sentiment: [""kita tetap fokus (positive)"", ""dukung pak ganjar (positive)"", ""m membuat kecewa (negative)""]",226
Fri Nov 17 23:52:48 +0000 2023,1.72566330978821e+18,@ganjarpranowo Lihat mereka yg antusias salaman sama pak ganjar,,,,,,,,,,"named_entity_recognition: [""ganjarpranowo""]
aspect_sentiment: []",179
Fri Nov 17 23:52:30 +0000 2023,1.72566323345617e+18,@kiki_daliyo Betul. Pemimpin sekarang banyak yang tidak bisa dipercaya. Suka semena mena terhadap hukum dan melakukan berbagai cara untuk kepentingan pribadinya.  Ganjar Mahfud yang terbaik,0.0,0.0,0.0,0.0,in,1.7110735999506e+18,1.72519248979841e+18,tisyamarina,https://twitter.com/tisyamarina/status/1725663233456173316,"named_entity_recognition: [Ganjar Mahfud]

aspect_sentiment: [Pemimpin (negative), hukum (negative), kepentingan pribadi (negative)]",245
Fri Nov 17 23:52:30 +0000 2023,1.72566323216008e+18,Guru besar UNAIR ,,,,,,,,,,"named_entity_recognition: [UNAIR (ORGANIZATION)]

aspect_sentiment: [Guru besar (positive)]",173
Fri Nov 17 23:52:21 +0000 2023,1.72566319246098e+18,@Prihati_utami Seneng sekali melihat interaksi pak Ganjar dengan orang orang yang sangat hangattt  dan tulusss,0.0,0.0,0.0,0.0,in,1.72318805934336e+18,1.72545525539004e+18,Sanbo486029,https://twitter.com/Sanbo486029/status/1725663192460988863,"named_entity_recognition: [""@Prihati_utami"", ""pak Ganjar""]
aspect_sentiment: [""melihat interaksi (positif)"", ""orang orang (positif)"", ""hangattt (positif)"", ""tulusss (positif)""]",228
Fri Nov 17 23:52:19 +0000 2023,1.72566318777591e+18,@Melihat_Indo Tetap berhati teguh memilih pak ganjar,0.0,0.0,0.0,0.0,in,1.45078329189258e+18,1.72535735141337e+18,Aeri056_,https://twitter.com/Aeri056_/status/1725663187775918413,"named_entity_recognition: [PERSON: ""pak ganjar""]
aspect_sentiment: [memilih (positive)]",184
Fri Nov 17 23:52:15 +0000 2023,1.7256631673161e+18,Adu gagasan lagi Gaess  Soal Mental health sudah jelas @ganjarpranowo  lebih jelas  cara nya untuk mengatasi soal Mental health lebih sistematis.  Menurut mu gimana Gaes..?? Ganjar Mahfud No 3 ðŸ¤ŸðŸ» Gerak Cepat untuk Indonesia unggul #GanjarMahfud2024 https://t.co/REGp1lyh7n,0.0,3.0,20.0,32.0,in,1.14477218522916e+18,1.7256631673161e+18,eddy_widodo_165,https://twitter.com/eddy_widodo_165/status/1725663167316107534,"named_entity_recognition: [""ganjarpranowo"", ""Ganjar Mahfud"", ""Indonesia""]
aspect_sentiment: [""Adu gagasan (positive)"", ""Mental health (positive)"", ""cara nya untuk mengatasi soal Mental health (positive)"", ""Gerak Cepat untuk Indonesia unggul (positive)""]",320
Fri Nov 17 23:52:04 +0000 2023,1.72566312215191e+18,@WagimanDeep212_ Ya sdh...ganjar dibuat rambutnya yg putih dibuat item...gak perlu nyinyirin yg lain...koq demen banged nyerang org lain...iri ya...ðŸ˜„ðŸ˜„,0.0,0.0,0.0,0.0,in,1.56221362550215e+18,1.72549712687919e+18,anton_istianto,https://twitter.com/anton_istianto/status/1725663122151911868,"named_entity_recognition: []

aspect_sentiment: [ganjar (positive), rambut (neutral), nyinyirin (negative), nyerang (negative), iri (negative)]",246
Fri Nov 17 23:51:43 +0000 2023,1.72566303702008e+18,@Asrodin77 @xquitavee @gibran_tweet Aku pilih yang oleh ketua KPU menyebutkan titel akademiknya bahwa bukti pengalaman menjabat jabatan publik. Ganjar Pranowo dan Mahfud MD ðŸ¤ŸðŸ”¥ https://t.co/m7Xp9r5bOk,0.0,1.0,0.0,1.0,in,1.62981524079077e+18,1.72565039009049e+18,1973Suharjito,https://twitter.com/1973Suharjito/status/1725663037020086360,"named_entity_recognition: [Ganjar Pranowo, Mahfud MD, KPU]
aspect_sentiment: [pilih (positive), menyebutkan (positive), titel akademiknya (neutral), bukti pengalaman (positive), menjabat (positive), jabatan publik (positive)]",297
Fri Nov 17 23:59:59 +0000 2024,1.72566319438604e+18,@Prihati_utami selalu bangga sama pak ganjar,-0.00123040332110486,0.283842887986931,1.10978893671104,2.19878894421654,in,1.62896921329631e+18,1.72553271989098e+18,kelanigon,https://twitter.com/kelanigon/status/1725665114865725876,"named_entity_recognition: [""@Prihati_utami"", ""pak ganjar""]
aspect_sentiment: [""selalu bangga (positive)""]",188
Fri Nov 17 22:40:54 +0000 2023,1.7256452153679e+18,@Paltiwest Projo akan Menangkan pilpres 2024 @Prabowo_Gibran https://t.co/BhiaYiF5Oj,0.0,0.0,0.0,0.0,in,1.70397503375501e+18,1.72546314098774e+18,RRijanto66662,https://twitter.com/RRijanto66662/status/1725645215367905516,"named_entity_recognition: [""Projo"", ""pilpres 2024"", ""Prabowo_Gibran""]
aspect_sentiment: [""Menangkan pilpres 2024 (positive)"", ""@Paltiwest (neutral)"", ""@Prabowo_Gibran (neutral)""]",237
Fri Nov 17 22:36:27 +0000 2023,1.72564409440664e+18,ASN Komenter Terkait Pilpres di Medsos,,,,,,,,,,"named_entity_recognition: [ASN, Komenter, Pilpres, Medsos]
aspect_sentiment: [Komenter (positive), Pilpres (neutral), Medsos (neutral)]",195
Fri Nov 17 22:35:15 +0000 2023,1.72564379028595e+18,@iina_surbakti Sabar yg penting @Prabowo_Gibran Menang dlm pilpres 2024,,,,,,,,,,"named_entity_recognition: [""@iina_surbakti"", ""@Prabowo_Gibran""]

aspect_sentiment: [""Sabar (positive)"", ""@Prabowo_Gibran Menang dlm pilpres 2024 (positive)""]",223
Fri Nov 17 16:12:39 +0000 2023,1.72554750730303e+18,@are_inismyname @gibran_tweet @Alie_Fahnoor @AlmaghribiS @azissubekti @BANGSAygSUJUD @bengkeldodo @P4P4B0W0_2024 @Ndons_Back @Royan_02 @florieliciouss @Bank_Joee_ Emil kan masih sebagai Wagub Jatim. Memangnya boleh ikut aktif di kampanye pilpres?,0.0,0.0,0.0,1.0,in,1.56878563855161e+18,1.72523458735238e+18,Ooqu8585,https://twitter.com/Ooqu8585/status/1725547507303039098,"named_entity_recognition: [""@are_inismyname"", ""@gibran_tweet"", ""@Alie_Fahnoor"", ""@AlmaghribiS"", ""@azissubekti"", ""@BANGSAygSUJUD"", ""@bengkeldodo"", ""@P4P4B0W0_2024"", ""@Ndons_Back"", ""@Royan_02"", ""@florieliciouss"", ""@Bank_Joee_"", ""Emil"", ""Wagub Jatim""]

aspect_sentiment: [""Emil (positive)"", ""Wagub Jatim (neutral)"", ""kampanye pilpres (negative)""]",386
Fri Nov 17 15:38:15 +0000 2023,1.72553885014631e+18,Buser ga ada capeknya ya.  Pilpres sdh dekat mainannya msih Baliho.  ðŸ¤£ðŸ¤£ðŸ¤£,0.0,0.0,1.0,3.0,in,4319618606.0,1.72553885014631e+18,Dulure_Gibran,https://twitter.com/Dulure_Gibran/status/1725538850146316488,"named_entity_recognition: []

aspect_sentiment: [Buser (negative), Pilpres (positive), Baliho (negative)]",211
Fri Nov 17 15:37:24 +0000 2023,1.72553863801932e+18,Pasangan capres-cawapres @prabowo - @gibran_rakabuming setelah mendapat nomor urut 2 di Pilpres 2024. Prabowo Subianto sangat senang dan sumringah sambil menyapa para pendukung.  Source : forumterkininews https://t.co/8fZ5ujophl,0.0,0.0,0.0,0.0,in,1.67988277260389e+18,1.72553863801932e+18,CekisuOfficial,https://twitter.com/CekisuOfficial/status/1725538638019322140,"named_entity_recognition: [""Prabowo Subianto"", ""Gibran Rakabuming"", ""Pilpres 2024"", ""forumterkininews""]

aspect_sentiment: [""Pasangan capres-cawapres (positive)"", ""mendapat nomor urut 2 (positive)"", ""Prabowo Subianto sangat senang (positive)"", ""sumringah (positive)"", ""menyapa para pendukung (positive)""]",321
Fri Nov 17 15:26:38 +0000 2023,1.72553592524413e+18,@UmarSyadatHsb__ Bilang saja kalian takut kalah dari @prabowo - @gibran_tweet. Dulu saat partai kalian mendukung pak @jokowi di Pilpres 2019,,,,,,,,,,"named_entity_recognition: [""UmarSyadatHsb__"", ""prabowo"", ""gibran_tweet"", ""jokowi""]

aspect_sentiment: [""kalian takut kalah"" (negative), ""partai kalian mendukung"" (positive)]",252
Fri Nov 17 15:26:37 +0000 2023,1.72553592065979e+18,TKD Prabowo-Gibran Sulteng Yakin Menangkan Pilpres 2024 di Sulawesi Tengah https://t.co/XnJL1gUeWV https://t.co/RxXSJZxeUT,0.0,0.0,0.0,0.0,in,11050492.0,1.72553592065979e+18,abdee,https://twitter.com/abdee/status/1725535920659791928,"named_entity_recognition: [Prabowo, Gibran Sulteng, Pilpres 2024, Sulawesi Tengah]
aspect_sentiment: [TKD Prabowo-Gibran Sulteng (positive), Menangkan Pilpres 2024 di Sulawesi Tengah (positive)]",261
Fri Nov 17 15:09:25 +0000 2023,1.72553159344675e+18,Pasangan calon Prabowo Subianto dan Gibran Rakabuming Raka mendapatkan nomor urut 2 di Pilpres 2024. dekade08,0.0,0.0,0.0,0.0,in,1.70187330754359e+18,1.72553159344675e+18,adinda_syahila,https://twitter.com/adinda_syahila/status/1725531593446756673,"named_entity_recognition: [""Prabowo Subianto"", ""Gibran Rakabuming Raka"", ""Pilpres 2024""]
aspect_sentiment: [""Pasangan calon (positive)"", ""nomor urut (neutral)""]",233
Fri Nov 17 15:09:13 +0000 2023,1.72553154343803e+18,Tim Kampanye Nasional (TKN) Prabowo Subianto-Gibran Rakabuming Raka mempercayakan upaya pemenangan Pemilihan Presiden (Pilpres) 2024 di wilayah Jawa B... https://t.co/oiaQ5zmfDO,0.0,0.0,0.0,0.0,in,46693036.0,1.72553154343803e+18,inilahdotcom,https://twitter.com/inilahdotcom/status/1725531543438037438,"named_entity_recognition: [Tim Kampanye Nasional (TKN), Prabowo Subianto-Gibran Rakabuming Raka, Pemilihan Presiden (Pilpres) 2024, Jawa B]
aspect_sentiment: [mempercayakan (positive), upaya pemenangan (positive), Pemilihan Presiden (Pilpres) 2024 (neutral), wilayah Jawa B (neutral)]",301
Fri Nov 17 15:06:59 +0000 2023,1.72553098280222e+18,Konsolidasi Tim Kampanye Prabowo Gibran Provinsi Jambi Membludak Dipenuhi Masyarakat yang mendukung dan menginginkan Prabowo Gibran Menang dalam ajang Pilpres 2024. Gibran Terus Maju #Gibran2024  Desta Waduh Esemka Qory Laki https://t.co/GBU27ZgseR,0.0,0.0,0.0,0.0,in,1.67611350477506e+18,1.72553098280222e+18,TanteKuntihi,https://twitter.com/TanteKuntihi/status/1725530982802227528,"named_entity_recognition: [Prabowo, Gibran, Jambi, Pilpres 2024, Gibran2024]
aspect_sentiment: [Konsolidasi Tim Kampanye Prabowo Gibran (positive), Provinsi Jambi Membludak (positive), Masyarakat yang mendukung dan menginginkan Prabowo Gibran Menang dalam ajang Pilpres 2024 (positive), Gibran Terus Maju (positive)]",329
Fri Nov 17 14:57:14 +0000 2023,1.72552852606414e+18,@danielht2009 @Dennysiregar7 Saya setuju dgn pendapat  Anda,,,,,,,,,,"named_entity_recognition: [@danielht2009, @Dennysiregar7]
aspect_sentiment: [pendapat (positive)]",196
Fri Nov 17 14:51:24 +0000 2023,1.72552706138378e+18,@MarahIchsan Twit yg di bawah itu mencerminkan kepribadian seseorang blm dewasa dan moral nya tipis setipis kertas buram. Jgn gitu lah ya teman2. Gimana klo misalnya Gibran dan pesawat bekas itu yg menang pilpres apa kah mau pindah negara.? Jadi kita perl,0.0,0.0,0.0,0.0,in,1.52615932838192e+18,1.72550322712129e+18,BeringinKubar,https://twitter.com/BeringinKubar/status/1725527061383782618,"named_entity_recognition: [""Gibran""]

aspect_sentiment: [""Twit (negative)"", ""kepribadian (negative)"", ""moral (negative)"", ""kertas buram (negative)"", ""Gibran (neutral)"", ""pesawat bekas (neutral)"", ""pilpres (neutral)"", ""pindah negara (neutral)""]",302
