name,text,rt,id,result extraction,token usage,entity,aspect,sentiment
ganjar,@Mdy_Asmara1701 Ada lagi cil @Mdy_Asmara1701 penghargaan atas banyanknya kelebihan bayar di berbagai proyek. Ganjar gak bisa dapat itu 🤭,0,1552450137754324992,"named_entity_recognition: [""@Mdy_Asmara1701"", ""Ganjar""]
aspect_sentiment: [""penghargaan (positive)"", ""kelebihan bayar (negative)"", ""proyek (neutral)""]",242,"@Mdy_Asmara1701,Ganjar","penghargaan,kelebihan bayar,proyek","positive,negative,neutral"
ganjar,Bahkan para penolak UAS pun hanya melongo melihat bersatunya kekuatan Ummat Islam di kota kelahiran Ganjar purworej… https://t.co/CCBzU6XSXj,955,1551209033662857217,"named_entity_recognition: [Ummat Islam, Ganjar purworej]
aspect_sentiment: [bersatunya kekuatan (positive)]",226,"Ummat Islam,Ganjar purworej",bersatunya kekuatan,positive
ganjar,Kemendikbud Undang Ganjar Hadiri Pertemuan Menteri Kebudayaan G20 https://t.co/2KgfRFmlqg,3,1552323555643125760,"named_entity_recognition: [""Kemendikbud"", ""Ganjar"", ""Menteri Kebudayaan G20""]

aspect_sentiment: [""Undang (positive)"", ""Hadiri (neutral)"", ""Pertemuan Menteri Kebudayaan G20 (neutral)""]",244,"Kemendikbud,Ganjar,Menteri Kebudayaan G20","Undang,Hadiri,Pertemuan Menteri Kebudayaan G20","positive,neutral,neutral"
ganjar,"Ganjar Pranowo memiliki nama asli Ganjar Sungkowo yang artinya Ganjaran dari kesusahan atau kesedihan. Namun, saat… https://t.co/VrsDdcoD9F",9,1552243280968318976,"named_entity_recognition: [Ganjar Pranowo]

aspect_sentiment: [nama asli (positive), artinya (positive), Ganjaran dari kesusahan atau kesedihan (positive)]",234,Ganjar Pranowo,"nama asli,artinya,Ganjaran dari kesusahan atau kesedihan","positive,positive,positive"
ganjar,"Meski secara elektabilitas yang dikeluarkan lembaga survei nama Puan Maharani belum sementara Ganjar Pranowo, Puan… https://t.co/67tmwo11Fb",0,1552243280968318976,"named_entity_recognition: [Puan Maharani, Ganjar Pranowo]
aspect_sentiment: [elektabilitas (positive), lembaga survei (neutral)]",227,"Puan Maharani,Ganjar Pranowo","elektabilitas,lembaga survei","positive,neutral"
ganjar,Meskipun hasil elektabilitas yang dikeluarkan lembaga survei menunjukkan bahwa nama Puan Maharani belum sementereng… https://t.co/3xXWYyUjbI,0,1552243280968318976,"named_entity_recognition: [""Puan Maharani""]

aspect_sentiment: [""hasil elektabilitas (positif)""]",217,Puan Maharani,hasil elektabilitas,positif
ganjar,Pengamat menyebut Puan Maharani lebih potensial dipilih PDIP untuk nyapres meski secara elektabilitas yang dikeluar… https://t.co/QNLHYSlfdU,0,1552243280968318976,"named_entity_recognition: [Puan Maharani, PDIP]

aspect_sentiment: [Pengamat (positive), Puan Maharani (positive), PDIP (positive), nyapres (neutral), elektabilitas (neutral)]",238,"Puan Maharani,PDIP","Pengamat,Puan Maharani,PDIP,nyapres,elektabilitas","positive,positive,positive,neutral,neutral"
ganjar,secara elektabilitas yang dikeluarkan lembaga survei nama puan Maharani belum sementereng Ganjar.. namun puan diseb… https://t.co/NYbLqhtgZe,0,1552243280968318976,"named_entity_recognition: [Puan Maharani, Ganjar]
aspect_sentiment: [elektabilitas (positive), lembaga survei (neutral), nama Puan Maharani (neutral), Ganjar (positive)]",239,"Puan Maharani,Ganjar","elektabilitas,lembaga survei,nama Puan Maharani,Ganjar","positive,neutral,neutral,positive"
ganjar,"Pribadi saya Dukung Siapapun yg jadi Pemimpin Indonesia asal Dia tetap menjaga dan mendukung ""Bhineka Tunggal Ika""… https://t.co/5jjKC6fCJE",3,1552243280968318976,"named_entity_recognition: [Siapapun, Indonesia, Bhineka Tunggal Ika]
aspect_sentiment: [Dukung (positive), menjaga (positive), mendukung (positive)]",242,"Siapapun,Indonesia,Bhineka Tunggal Ika","Dukung,menjaga,mendukung","positive,positive,positive"
ganjar,Kenapa buzzer pendukung jokowi dan ganjar tiarap gak bersuara jika model koruptornya seperti ini ? https://t.co/EkWMh1s6Ex,1196,1551186249574416386,"named_entity_recognition: [Jawaban anda: Tidak ada entitas yang relevan dengan label ""PERSON"" atau ""ORGANIZATION""]

aspect_sentiment: [Tidak ada aspect yang relevan dengan sentiment]",231,Tidak ada entitas yang relevan dengan label PERSON atau ORGANIZATION,,
ganjar,"Heboh Ganjar Jajal Motor Listrik Karya Anak SMK, Netizen: Halah, Pencitraan Basi!, Jualannya Sama Kayak Kelakuan Pe… https://t.co/GL4IpSkPZ2",163,1552079106782609408,"named_entity_recognition: [Ganjar, Anak SMK]
aspect_sentiment: [Jajal Motor Listrik (positif), Pencitraan (negatif), Jualannya (negatif), Kelakuan Pe (negatif)]",251,"Ganjar,Anak SMK","Jajal Motor Listrik,Pencitraan,Jualannya,Kelakuan Pe","positif,negatif,negatif,negatif"
ganjar,"Pengamat2 politik dulu ramai2 bilang ucapan ""ojo kesusu"" itu kode untuk Ganjar, hanya kami yg bilang itu bukan utk… https://t.co/HG5HCGXVz7",60,1552195286939750400,"named_entity_recognition: [Pengamat2 politik, Ganjar]
aspect_sentiment: [ucapan (netral)]",223,"Pengamat2 politik,Ganjar",ucapan,netral
ganjar,"@NyiMasRuminah @PDI_Perjuangan Ada pa @ganjarpranowo  capres @PDI_Perjuangan 
Maka akan pilih PDIP..
Klo pa Ganjar… https://t.co/9HNCQIGQMv",0,1552195286939750400,"named_entity_recognition: [""@NyiMasRuminah"", ""@PDI_Perjuangan"", ""@ganjarpranowo"", ""PDIP""]

aspect_sentiment: [""Ada pa"" (positive), ""capres"" (neutral), ""pilih PDIP"" (positive), ""Klo pa Ganjar"" (neutral)]",269,"@NyiMasRuminah,@PDI_Perjuangan,@ganjarpranowo,PDIP","Ada pa,capres,pilih PDIP,Klo pa Ganjar","positive,neutral,positive,neutral"
ganjar,"Adakan kontes modifikasi truk di Semarang, 

Ternyata ada yang lagi trend di motif airbrush para peserta.
Wajah ora… https://t.co/aFZgOL3Rpj",28,1551868200677085184,"named_entity_recognition: [truk, Semarang]
aspect_sentiment: [kontes modifikasi (positive), motif airbrush (positive), peserta (neutral)]",227,"truk,Semarang","kontes modifikasi,motif airbrush,peserta","positive,positive,neutral"
ganjar,"BAPAK PEMBABAT PUNGLI 

Aksi heroik pak ganjar yg membabat  praktik pungli melekat dihati para pemilik truk

Mereka… https://t.co/rJJHR78xai",15,1551882962521968642,"named_entity_recognition: [pak ganjar, para pemilik truk]
aspect_sentiment: [membabat (positif), praktik pungli (negatif)]",236,"pak ganjar,para pemilik truk","membabat,praktik pungli","positif,negatif"
ganjar,"Saking tresno’nya ke Pak @ganjarpranowo 

para supir truk Meng Hiasi bak mereka dgn wajah Pak Ganjar di acara Truck… https://t.co/mJM9ToQH7s",4,1551837573060112384,"named_entity_recognition: [""ganjarpranowo"", ""Truck""]
aspect_sentiment: [""tresno (positive)"", ""supir truk (neutral)"", ""bak (neutral)"", ""wajah Pak Ganjar (positive)"", ""acara Truck (neutral)""]",251,"ganjarpranowo,Truck","tresno,supir truk,bak,wajah Pak Ganjar,acara Truck","positive,neutral,neutral,positive,neutral"
ganjar,"Lihat,para pecinta truk rela merogoh kocek dalam2 memoles truck miliknya dengan wajah gubernur Ganjar Pranowo berba… https://t.co/iNDJCjbcMd",11,1551831529684631552,"named_entity_recognition: [Ganjar Pranowo (PERSON)]

aspect_sentiment: [merogoh kocek (negative), memoles truck (positive), wajah gubernur Ganjar Pranowo (neutral)]",238,Ganjar Pranowo (PERSON),"merogoh kocek,memoles truck,wajah gubernur Ganjar Pranowo","negative,positive,neutral"
ganjar,"Kontes modifikasi truk di Semarang - Jateng, kembali digelar.

Fenomena baru menjangkiti pecinta truk. Terlihat jel… https://t.co/EL3MimBKss",10,1551908774809841664,"named_entity_recognition: [Kontes modifikasi truk, Semarang - Jateng]
aspect_sentiment: [Kontes modifikasi truk (positif)]",234,"Kontes modifikasi truk,Semarang - Jateng",Kontes modifikasi truk,positif
ganjar,Gemanya sudah Merebak dan Menggaung seantero Negeri... Semoga Allah Memberikan Pemimpin yg Baik Buat Seluruh Bangsa… https://t.co/CtyhMep0YS,3,1551908774809841664,"named_entity_recognition: []

aspect_sentiment: []",203,,,
ganjar,"Diantara 2 putra terbaik bangsa ini, siapakah yg terbaik menurut anda ?
Anies.                        Ganjar
   🔁… https://t.co/q3jxbtaocu",3468,1540334115202838528,"named_entity_recognition: [Anies, Ganjar]
aspect_sentiment: [putra (positive), terbaik (positive), bangsa (positive), Anies (positive), Ganjar (positive)]",235,"Anies,Ganjar","putra,terbaik,bangsa,Anies,Ganjar","positive,positive,positive,positive,positive"
ganjar,Fenomena truk bergambar wajah gubernur kesayangan rakyat Ganjar Pranowo ternyata jadi ajang kreativitas dan bentuk… https://t.co/jINvFJ2wh5,7,1552137329988751361,"named_entity_recognition: [""Ganjar Pranowo""]

aspect_sentiment: [""truk bergambar wajah gubernur kesayangan rakyat"" (positive)]",234,Ganjar Pranowo,truk bergambar wajah gubernur kesayangan rakyat,positive
ganjar,@cendanao @rucidewa151 @tatakujiyati @jokowi @ganjarpranowo Nah...pertanyaanmu membuktikan kepiawaian Pak… https://t.co/139mvMnDst,0,1552137329988751361,"named_entity_recognition: [@cendanao, @rucidewa151, @tatakujiyati, @jokowi, @ganjarpranowo]

aspect_sentiment: [pertanyaanmu (positive), Pak Jokowi (positive), Ganjar Pranowo (positive)]",261,"@cendanao,@rucidewa151,@tatakujiyati,@jokowi,@ganjarpranowo","pertanyaanmu,Pak Jokowi,Ganjar Pranowo","positive,positive,positive"
ganjar,Seharusnya tahu kapasitas diri. Di semua survei suara Ganjar Pranowo melambung sendiri. Masa partai sebesar… https://t.co/OwYK9gOVFw,22,1552138503294570501,"named_entity_recognition: [Ganjar Pranowo, partai]
aspect_sentiment: [tahu kapasitas diri (negative), survei suara (positive), Ganjar Pranowo (positive), partai (negative)]",245,"Ganjar Pranowo,partai","tahu kapasitas diri,survei suara,Ganjar Pranowo,partai","negative,positive,positive,negative"
ganjar,"Tanaman sakit karna berkutu, 
Jangan pakai obat kimiawi,
Kwalitas diri harus bermutu,
Tuhan kan ganjar hidup surgaw… https://t.co/H5AGfD65wG",0,1552465322271461376,"named_entity_recognition: []

aspect_sentiment: [Tanaman (negative), berkutu (negative), obat kimiawi (negative), kualitas diri (positive), hidup surgaw (positive)]",243,,"Tanaman,berkutu,obat kimiawi,kualitas diri,hidup surgaw","negative,negative,negative,positive,positive"
ganjar,@ganjarpranowo Pk ganjar 👍👍👍👍👍,0,1552465322271461376,"named_entity_recognition: [PERSON]
aspect_sentiment: [Pk ganjar (positive)]",186,PERSON,Pk ganjar,positive
ganjar,Santri Dukung Ganjar Kalimantan Timur dalam Agenda Gerakan Sosial bantu UMKM lokal di kota Samarinda… https://t.co/6QTh0iEYKZ,0,1552465322271461376,"named_entity_recognition: [Ganjar Kalimantan Timur, UMKM, Samarinda]
aspect_sentiment: [Santri (positive), Dukung (positive), Gerakan Sosial (positive), bantu UMKM lokal (positive), kota Samarinda (neutral)]",251,"Ganjar Kalimantan Timur,UMKM,Samarinda","Santri,Dukung,Gerakan Sosial,bantu UMKM lokal,kota Samarinda","positive,positive,positive,positive,neutral"
ganjar,Santri Dukung Ganjar Kalimantan Timur dalam Agenda Gerakan Sosial bantu UMKM lokal di kota Samarinda… https://t.co/D1hn08E3VX,0,1552465322271461376,"named_entity_recognition: [Ganjar Kalimantan Timur, Samarinda]

aspect_sentiment: [Santri (positive), Dukung (positive), Agenda Gerakan Sosial (positive), bantu UMKM lokal (positive), kota Samarinda (positive)]",246,"Ganjar Kalimantan Timur,Samarinda","Santri,Dukung,Agenda Gerakan Sosial,bantu UMKM lokal,kota Samarinda","positive,positive,positive,positive,positive"
ganjar,"@AimanJudakusum1 @NasDem Ya, nasdem seperti limbung .... berusaha cari dukungan yang pro ganjar &amp; anies , itu bukan… https://t.co/X8uR10XAJ6",0,1552465981678972928,"named_entity_recognition: [AimanJudakusum1, NasDem, ganjar, anies]
aspect_sentiment: [nasdem (negative), cari dukungan (positive), pro ganjar (positive), anies (positive)]",246,"AimanJudakusum1,NasDem,ganjar,anies","nasdem,cari dukungan,pro ganjar,anies","negative,positive,positive,positive"
ganjar,"Ini loh gyus cara yang diambil oleh pak @ganjarpranowo untuk melindungi anak2 dr aksi perundungan dan kekerasan
Bel… https://t.co/h0z7K6MMJ5",26,1552241591875936256,"named_entity_recognition: [""ganjarpranowo""]

aspect_sentiment: [""melindungi (positive)"", ""anak2 (positive)"", ""perundungan (negative)"", ""kekerasan (negative)""]",238,ganjarpranowo,"melindungi,anak2,perundungan,kekerasan","positive,positive,negative,negative"
ganjar,Santri Dukung Ganjar Kalimantan Timur dalam Agenda Gerakan Sosial bantu UMKM lokal di kota Samarinda… https://t.co/wrEfTBEh8r,0,1552241591875936256,"named_entity_recognition: [Ganjar Kalimantan Timur, Samarinda]

aspect_sentiment: [Santri (positive), Dukung (positive), Gerakan Sosial (positive), UMKM lokal (positive), kota Samarinda (neutral)]",243,"Ganjar Kalimantan Timur,Samarinda","Santri,Dukung,Gerakan Sosial,UMKM lokal,kota Samarinda","positive,positive,positive,positive,neutral"
ganjar,"""Mendoakan agar Bapak Ganjar Pranowo selalu sehat, dan diberikan kekuatan untuk memimpin bangsa Indonesia dan negar… https://t.co/gRN6Pf1ApM",1,1552469219270217729,"named_entity_recognition: [Bapak Ganjar Pranowo, Indonesia]

aspect_sentiment: [mendoakan (positive), sehat (positive), kekuatan (positive), memimpin (positive)]",236,"Bapak Ganjar Pranowo,Indonesia","mendoakan,sehat,kekuatan,memimpin","positive,positive,positive,positive"
ganjar,"Beware, menurut @yunartowijaya di channel @akbarfaizal68 mmg bs ada skenario kesepakatan utk cut out tokoh2 elektab… https://t.co/0kJ0tvnxj1",0,1552454665031233539,"named_entity_recognition: [""@yunartowijaya"", ""@akbarfaizal68""]

aspect_sentiment: [""skenario (negative)"", ""kesepakatan (negative)"", ""cut out (negative)"", ""tokoh2 elektab (negative)""]",255,"@yunartowijaya,@akbarfaizal68","skenario,kesepakatan,cut out,tokoh2 elektab","negative,negative,negative,negative"
ganjar,"@Aryprasetyo85 Maksa banget ya 🤭🤭
Tapi kita tetap harus hati² juga rapatkan barisan, karna FAKTA nya banyak juga ma… https://t.co/WalUDtMe3l",0,1552454665031233539,"named_entity_recognition: []

aspect_sentiment: []",210,,,
ganjar,"@Dennysiregar7 Lah tentu yg banyak peluang ya ganjar,emang lu,minta komisaris tapi tdk memperbaikin diri,malah duku… https://t.co/WGuBLG566K",0,1552138503294570501,"named_entity_recognition: [Dennysiregar7, ganjar]
aspect_sentiment: [minta komisaris (negative), memperbaikin diri (positive), duku (negative)]",238,"Dennysiregar7,ganjar","minta komisaris,memperbaikin diri,duku","negative,positive,negative"
ganjar,"""Mendoakan agar Bapak Ganjar Pranowo selalu sehat, dan diberikan kekuatan untuk memimpin bangsa Indonesia dan negar… https://t.co/gRN6Pf1ApM",1,1552138503294570501,"named_entity_recognition: [Bapak Ganjar Pranowo, Indonesia]

aspect_sentiment: [mendoakan (positive), sehat (positive), kekuatan (positive), memimpin (positive)]",236,"Bapak Ganjar Pranowo,Indonesia","mendoakan,sehat,kekuatan,memimpin","positive,positive,positive,positive"
ganjar,"Dengan digelarnya doa istighosah bersama ini, memiliki harapan bangsa ini menjadi Baldatun Thoyyibatun Warrobbun Gh… https://t.co/q8FotFw98n",3,1552138503294570501,"named_entity_recognition: []

aspect_sentiment: []",205,,,
ganjar,"@SKaspani_ong @Mdy_Asmara1701 Prestasi kerja?
Ganjar santuy aja.. https://t.co/tEJZQMgfui",0,1552138503294570501,"named_entity_recognition: [@SKaspani_ong, @Mdy_Asmara1701]
aspect_sentiment: [Prestasi kerja (positive), Ganjar (neutral)]",222,"@SKaspani_ong,@Mdy_Asmara1701","Prestasi kerja,Ganjar","positive,neutral"
ganjar,"Pertemuan Ganjar dengan Yasui..

Kerjasama yang ditandatangani @ganjarpranowo ini antara Provinsi Jawa Tengah dan J… https://t.co/Malm5Ut8Bs",2,1552138503294570501,"named_entity_recognition: [""Ganjar"", ""Yasui"", ""Provinsi Jawa Tengah""]

aspect_sentiment: [""Kerjasama (positif)""]",231,"Ganjar,Yasui,Provinsi Jawa Tengah",Kerjasama,positif
ganjar,"Para militan Ganjar Pranowo Monggo di follow akun tiktok @Ganjar_banten,akun tiktok ini hanya up semua kegiatan Gan… https://t.co/LIll3flmNH",3,1552460680959102976,"named_entity_recognition: [Ganjar Pranowo, Ganjar_banten]
aspect_sentiment: [akun tiktok (positive)]",219,"Ganjar Pranowo,Ganjar_banten",akun tiktok,positive
ganjar,@ChusnulCh__ @ganjarpranowo Ingat ganjar ingat wadas jng sampe indonesia di wadaskan,0,1552460680959102976,"named_entity_recognition: [""@ChusnulCh__"", ""@ganjarpranowo"", ""Indonesia""]

aspect_sentiment: [""Ingat ganjar (positive)"", ""ingat wadas (negative)"", ""indonesia di wadaskan (negative)""]",229,"@ChusnulCh__,@ganjarpranowo,Indonesia","Ingat ganjar,ingat wadas,indonesia di wadaskan","positive,negative,negative"
ridwan,@kostanalter gamau ah pasti kamu ridwan,0,1552466168316772352,"named_entity_recognition: [""@kostanalter"", ""ridwan""]
aspect_sentiment: []",177,"@kostanalter,ridwan",,
ridwan,https://t.co/fOemObPooO,0,1552466168316772352,"named_entity_recognition: [Tidak ada entitas yang dapat diidentifikasi dalam komentar ini]

aspect_sentiment: [Tidak ada aspek yang dapat diidentifikasi dalam komentar ini]",196,Tidak ada entitas yang dapat diidentifikasi dalam komentar ini,,
ridwan,"Bagi kawan-kawan komunitas maupun independen yang berdomisili di luar DIY, berikut tautan pemesanan tiket Rans NFC… https://t.co/PqEay6ZLUg",27,1552480466573266945,"named_entity_recognition: [Rans NFC]

aspect_sentiment: [tautan pemesanan tiket (positive)]",219,Rans NFC,tautan pemesanan tiket,positive
ridwan,"☆ rekomendasi tunik hitam ☆

1. rate : 4,9 link : https://t.co/7erxJneR6m
2. rate : 4,8 link :… https://t.co/ONdzALAKxE",80,1551494530566078464,"named_entity_recognition: []

aspect_sentiment: []",211,,,
ridwan,"@tansyahbagas @yozzeef_ Ayo ayo mas, saya didaerah ciputat",0,1551494530566078464,"named_entity_recognition: [@tansyahbagas, @yozzeef_]
aspect_sentiment: [Ayo ayo (positive), mas (neutral), saya (neutral), didaerah ciputat (neutral)]",218,"@tansyahbagas,@yozzeef_","Ayo ayo,mas,saya,didaerah ciputat","positive,neutral,neutral,neutral"
ridwan,@FWBESS Ridwan hanif kah,0,1551494530566078464,"named_entity_recognition: [""Ridwan Hanif"" (PERSON)]

aspect_sentiment: [Tidak ada aspect yang dapat diidentifikasi]",183,Ridwan Hanif (PERSON),,
ridwan,@Darwinn99 @LFC https://t.co/fu0BtqIii4,0,1551494530566078464,"named_entity_recognition: [@Darwinn99, @LFC]
aspect_sentiment: []",184,"@Darwinn99,@LFC",,
